video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
xXJPMdUv4wb,24.28.12,Reacting to News & Politics Trends,Channel_4336,2,2024-12-25T09:00:00.000Z,trending|live|official,3374,176,13,32,https://i.ytimg.com/vi/p5lWKV4pj2M/default.jpg,False,False,False,Auto-generated sample description for News & Politics video.
nwS59WTwSv4,24.19.12,Behind the Scenes: Entertainment,Channel_4793,8,2024-12-16T19:00:00.000Z,review|official|vlog,10066,171,5,83,https://i.ytimg.com/vi/0cr9Qgmw9yw/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
L1xB8_DYEtY,24.07.01,Behind the Scenes: Entertainment,Channel_3648,6,2024-01-05T15:00:00.000Z,trending|live|official,77968,4324,704,1351,https://i.ytimg.com/vi/NSogc8NT1xv/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
m_UAVxkKbFp,24.14.10,Top 10 Entertainment Moments This Week,Channel_2148,17,2024-10-12T15:00:00.000Z,live|vlog|trending,23666,637,12,450,https://i.ytimg.com/vi/VUmL10vQ0b9/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
qeXVJwMlYdE,24.04.11,Official Gaming Highlights,Channel_859,13,2024-11-02T21:00:00.000Z,music|2024|trending,3819,109,8,66,https://i.ytimg.com/vi/jeHQLqvwKKC/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
U62emCwgPgF,24.22.04,Entertainment Compilation 2024,Channel_3157,6,2024-04-22T14:00:00.000Z,vlog|official|review,24667,545,156,487,https://i.ytimg.com/vi/NwE-pIjzw-b/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
H7fTHcNWoIE,24.29.01,Why This Entertainment Video Went Viral,Channel_901,6,2024-01-29T10:00:00.000Z,review|music|2024,40197,3197,34,201,https://i.ytimg.com/vi/DHMuUO6RrwV/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
45KWehFW8YY,24.05.06,Entertainment Compilation 2024,Channel_2365,6,2024-06-01T11:00:00.000Z,music|review|official,76105,1417,568,218,https://i.ytimg.com/vi/T-Y6s948QZK/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
x4aEL6v9epf,25.25.01,Film & Animation Compilation 2024,Channel_1635,14,2025-01-24T20:00:00.000Z,2024|live|music,8248,255,59,52,https://i.ytimg.com/vi/DmrHrmL-f1H/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
qpziiCDvQp0,24.15.10,Behind the Scenes: Film & Animation,Channel_1767,7,2024-10-15T16:00:00.000Z,2024|vlog|trending,33433,1298,199,319,https://i.ytimg.com/vi/JHAq_EbpFxs/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
QN_O_t_xU5E,24.15.05,Official Entertainment Highlights,Channel_2935,8,2024-05-12T17:00:00.000Z,review|live|vlog,25175,621,108,474,https://i.ytimg.com/vi/3mAb0rHnQPl/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
xF42TzdGecD,24.25.04,Behind the Scenes: Entertainment,Channel_4941,8,2024-04-24T22:00:00.000Z,2024|music|live,43527,477,162,250,https://i.ytimg.com/vi/7uUGeMn3JDK/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
0BkF2As36Jm,24.22.07,Reacting to People & Blogs Trends,Channel_1358,10,2024-07-22T20:00:00.000Z,music|2024|vlog,4078,183,30,64,https://i.ytimg.com/vi/19dNEG9u3PE/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
52hQHfdVoTU,24.27.07,Reacting to Entertainment Trends,Channel_1456,8,2024-07-25T19:00:00.000Z,music|2024|vlog,49002,857,34,750,https://i.ytimg.com/vi/v7iKOuZNm1L/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
M8UUNuXWQvA,24.04.06,Behind the Scenes: Entertainment,Channel_1429,17,2024-06-04T15:00:00.000Z,music|2024|review,28639,805,28,458,https://i.ytimg.com/vi/hMG-oWYSsF6/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
y_BvL7dz12z,24.16.06,Entertainment Compilation 2024,Channel_4528,17,2024-06-15T08:00:00.000Z,music|review|live,336769,6623,1244,5579,https://i.ytimg.com/vi/dZutnn2IfRB/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
ANxwh_xP-Qb,24.20.08,Behind the Scenes: Entertainment,Channel_2572,17,2024-08-17T09:00:00.000Z,music|live|trending,12143,194,38,154,https://i.ytimg.com/vi/TSKYtx5oVTQ/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
kTQvmR6PNx5,25.06.01,Entertainment Compilation 2024,Channel_111,8,2025-01-06T07:00:00.000Z,music|vlog|official,13848,959,46,187,https://i.ytimg.com/vi/Doqru8BzWIW/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
oqBwMNtcxNz,24.24.04,Entertainment Compilation 2024,Channel_4545,17,2024-04-21T04:00:00.000Z,vlog|live|review,75878,1880,265,490,https://i.ytimg.com/vi/t4r_QKxHJ9O/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
HCxV8u7533h,24.28.09,Top 10 Gaming Moments This Week,Channel_2163,15,2024-09-25T01:00:00.000Z,review|vlog|trending,4480,252,10,22,https://i.ytimg.com/vi/4EcpD8v9L5W/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
z90i8Pi4FxE,24.17.09,Official Howto & Style Highlights,Channel_4631,1,2024-09-15T16:00:00.000Z,vlog|music|live,47821,2998,64,124,https://i.ytimg.com/vi/gntDZ8NBI5v/default.jpg,False,False,False,Auto-generated sample description for Howto & Style video.
LDmbo6cNQ4n,24.01.09,Behind the Scenes: Entertainment,Channel_300,8,2024-08-28T06:00:00.000Z,trending|music|review,45155,1518,63,87,https://i.ytimg.com/vi/q_ieHbeuIbh/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
ug6Z1kN0T7V,24.20.12,People & Blogs Compilation 2024,Channel_3619,10,2024-12-16T04:00:00.000Z,live|trending|vlog,9861,243,82,148,https://i.ytimg.com/vi/4xU7yjnHFVD/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
__jwfFuLXCL,24.05.04,Reacting to Gaming Trends,Channel_4776,13,2024-04-02T10:00:00.000Z,2024|trending|live,62410,1811,66,301,https://i.ytimg.com/vi/LUqzg4Q1Jj9/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
i9YrnSvNo65,24.24.04,Reacting to Howto & Style Trends,Channel_2973,1,2024-04-23T12:00:00.000Z,official|review|2024,6695,329,37,15,https://i.ytimg.com/vi/zLt-8kjnoj7/default.jpg,False,False,False,Auto-generated sample description for Howto & Style video.
OWg_eYqLxWl,24.04.09,Behind the Scenes: Film & Animation,Channel_200,7,2024-09-04T07:00:00.000Z,live|official|music,2900,219,8,28,https://i.ytimg.com/vi/bkP4H4N46fO/default.jpg,False,True,False,Auto-generated sample description for Film & Animation video.
63l_xv-t7P_,24.20.06,Reacting to Gaming Trends,Channel_3190,13,2024-06-16T01:00:00.000Z,trending|official|vlog,17657,1292,86,122,https://i.ytimg.com/vi/6Dav0kdeIvs/default.jpg,False,False,True,Auto-generated sample description for Gaming video.
DuCpCLRaqIe,24.10.03,Top 10 Entertainment Moments This Week,Channel_31,8,2024-03-09T19:00:00.000Z,official|live|vlog,675737,20301,5032,593,https://i.ytimg.com/vi/gKGCqt-Wzmx/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
vIRqWJU597U,25.06.01,Official Entertainment Highlights,Channel_181,8,2025-01-06T16:00:00.000Z,trending|official|music,52178,1274,32,792,https://i.ytimg.com/vi/KYFLKzI3QoA/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
Jd4RHdf4uRn,25.12.01,Official People & Blogs Highlights,Channel_1919,10,2025-01-10T04:00:00.000Z,vlog|official|music,1713,29,1,8,https://i.ytimg.com/vi/qotY_Wfw8Id/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
gizpm9cVOoi,24.08.11,Why This Gaming Video Went Viral,Channel_4404,15,2024-11-05T07:00:00.000Z,review|official|vlog,14405,748,15,176,https://i.ytimg.com/vi/9AClNWkghWy/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
xBAv_IJrYgT,24.23.06,Official Entertainment Highlights,Channel_3782,8,2024-06-22T04:00:00.000Z,official|2024|trending,165191,3669,1452,2309,https://i.ytimg.com/vi/KbJ2XdfsONP/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
5gsN0BqS4HF,24.25.02,Behind the Scenes: Entertainment,Channel_367,6,2024-02-21T06:00:00.000Z,review|2024|trending,27076,962,257,394,https://i.ytimg.com/vi/DvB6cp26OJ-/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
czt0jEFEfG_,24.25.09,Official Entertainment Highlights,Channel_2647,17,2024-09-25T07:00:00.000Z,official|music|review,29110,612,197,381,https://i.ytimg.com/vi/cBBnFWWTkrx/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
eyqtzyQRtAS,24.14.11,Official Gaming Highlights,Channel_1864,15,2024-11-12T17:00:00.000Z,review|2024|official,14682,986,125,250,https://i.ytimg.com/vi/GIx8Mni9Wfl/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
RQUslgKFkzi,25.12.01,Reacting to Entertainment Trends,Channel_483,17,2025-01-10T05:00:00.000Z,live|2024|trending,4570,146,40,25,https://i.ytimg.com/vi/f-DDc4MY0yd/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
-447Da5FKBz,25.27.01,Entertainment Compilation 2024,Channel_4365,17,2025-01-26T16:00:00.000Z,vlog|review|official,19333,1230,107,36,https://i.ytimg.com/vi/TYVY3ozHFCx/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
IvLvIdAu9_X,24.02.12,Official Entertainment Highlights,Channel_4617,8,2024-12-02T05:00:00.000Z,music|trending|live,202647,11449,578,600,https://i.ytimg.com/vi/GVpAC9vb_u7/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
1AoXchrhwTx,25.01.01,Official Entertainment Highlights,Channel_379,8,2024-12-29T10:00:00.000Z,2024|review|live,84628,6282,603,106,https://i.ytimg.com/vi/kCzRP83OIkC/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
tsN8S8TXhur,24.08.04,Entertainment Compilation 2024,Channel_996,17,2024-04-06T16:00:00.000Z,live|review|trending,1361,44,13,11,https://i.ytimg.com/vi/o6SrLGKObzF/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
vwtzc7vGi1k,24.24.12,Why This Entertainment Video Went Viral,Channel_701,6,2024-12-23T22:00:00.000Z,review|trending|live,21027,1323,199,360,https://i.ytimg.com/vi/VEu3kNJ1KcH/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
aJxkx7kZP8b,24.12.08,Entertainment Compilation 2024,Channel_3242,17,2024-08-12T22:00:00.000Z,official|trending|review,17481,1206,27,170,https://i.ytimg.com/vi/15HHKjMFK9E/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
FiDD2uBHhFp,24.07.10,Top 10 Entertainment Moments This Week,Channel_1072,6,2024-10-04T16:00:00.000Z,trending|official|vlog,58421,2283,191,244,https://i.ytimg.com/vi/eUcppVygzqh/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
Oys_eNQ7DvT,24.17.07,Top 10 Gaming Moments This Week,Channel_4147,13,2024-07-13T03:00:00.000Z,live|vlog|official,3040,39,13,28,https://i.ytimg.com/vi/0Nty8aVScCq/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
JDD0hE4BVC1,25.05.01,Top 10 Autos & Vehicles Moments This Week,Channel_725,9,2025-01-03T03:00:00.000Z,review|live|official,3977,216,21,68,https://i.ytimg.com/vi/CHx6nZvs_Ym/default.jpg,False,False,False,Auto-generated sample description for Autos & Vehicles video.
mk1P-_FR3qR,24.05.06,Gaming Compilation 2024,Channel_4187,15,2024-06-01T20:00:00.000Z,music|2024|live,7438,487,13,70,https://i.ytimg.com/vi/9tfD5NFAfmU/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
kbT9qmq0H_0,24.13.01,Top 10 People & Blogs Moments This Week,Channel_3780,3,2024-01-09T15:00:00.000Z,trending|official|2024,11212,688,99,180,https://i.ytimg.com/vi/I2r7qIOV8ca/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
LBUhLQBSo4M,24.03.10,Official Gaming Highlights,Channel_4420,13,2024-10-02T16:00:00.000Z,vlog|review|2024,24844,293,127,38,https://i.ytimg.com/vi/hExtg_yHX8Y/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
BRoknJv9ynC,24.13.02,Behind the Scenes: Entertainment,Channel_1508,8,2024-02-09T22:00:00.000Z,2024|music|official,3115,206,17,29,https://i.ytimg.com/vi/UAr-hUbgUmT/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
VlixF3S19QR,24.21.02,Behind the Scenes: News & Politics,Channel_260,2,2024-02-19T15:00:00.000Z,review|2024|live,1726,17,5,31,https://i.ytimg.com/vi/x7ihbDCZWVG/default.jpg,False,True,False,Auto-generated sample description for News & Politics video.
ZjO1iWjtkZU,24.11.07,Reacting to Entertainment Trends,Channel_4945,6,2024-07-10T07:00:00.000Z,trending|live|review,22338,1378,182,416,https://i.ytimg.com/vi/BqKXKqHdcC0/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
qE1XYaDB0kn,24.09.07,Top 10 Gaming Moments This Week,Channel_2475,13,2024-07-09T18:00:00.000Z,official|live|review,21366,763,134,346,https://i.ytimg.com/vi/jxCR8ii7gdQ/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
wlMCQKl3wgq,24.20.10,Top 10 Film & Animation Moments This Week,Channel_504,7,2024-10-18T02:00:00.000Z,official|2024|review,125161,4680,80,1337,https://i.ytimg.com/vi/X4ikTZvJR8P/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
wN53yk9ssMZ,24.08.10,Top 10 Entertainment Moments This Week,Channel_1075,8,2024-10-08T02:00:00.000Z,live|2024|music,28875,1951,240,153,https://i.ytimg.com/vi/DKVwmuqh9cY/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
xN9omFpcRkp,24.17.12,Official People & Blogs Highlights,Channel_4911,10,2024-12-13T08:00:00.000Z,review|vlog|official,1857,44,8,25,https://i.ytimg.com/vi/QEPcNRYsEcD/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
R_qoWmVhU8M,24.21.03,Behind the Scenes: Autos & Vehicles,Channel_3180,16,2024-03-20T20:00:00.000Z,official|vlog|2024,1816,114,0,3,https://i.ytimg.com/vi/AKKT96rnN_r/default.jpg,False,False,False,Auto-generated sample description for Autos & Vehicles video.
7ZtJ8r0eu1k,24.26.11,Behind the Scenes: People & Blogs,Channel_4209,3,2024-11-24T01:00:00.000Z,music|live|2024,40478,2666,101,674,https://i.ytimg.com/vi/lH2VTHgBHH-/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
8mZQzj6uVPY,24.25.06,Why This Entertainment Video Went Viral,Channel_3970,6,2024-06-23T11:00:00.000Z,music|live|trending,26152,1088,100,181,https://i.ytimg.com/vi/LW_bwgDAyHP/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
spX4bfP7esU,24.02.01,Gaming Compilation 2024,Channel_2316,15,2024-01-02T21:00:00.000Z,official|live|review,1813,53,11,18,https://i.ytimg.com/vi/jVIKUeh0WvG/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
XwbSCB9j9jU,24.29.05,Behind the Scenes: Entertainment,Channel_3055,17,2024-05-26T02:00:00.000Z,music|trending|vlog,14556,707,113,55,https://i.ytimg.com/vi/yemXaEGbzWs/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
W4JVueDyUHK,24.28.03,Official Entertainment Highlights,Channel_160,6,2024-03-27T10:00:00.000Z,live|music|vlog,49624,2973,61,793,https://i.ytimg.com/vi/R1nUfJHMQnF/default.jpg,True,False,False,Auto-generated sample description for Entertainment video.
silnC0lb_Fm,24.11.07,Official Autos & Vehicles Highlights,Channel_4755,16,2024-07-07T04:00:00.000Z,2024|vlog|review,12645,764,51,145,https://i.ytimg.com/vi/SGk6n5lxwgc/default.jpg,False,False,False,Auto-generated sample description for Autos & Vehicles video.
ahPGYrkua8A,24.25.01,Entertainment Compilation 2024,Channel_3265,6,2024-01-25T03:00:00.000Z,music|review|official,67176,1092,237,334,https://i.ytimg.com/vi/uF5IviQldDN/default.jpg,False,True,False,Auto-generated sample description for Entertainment video.
2sGjd4qtbI_,24.25.01,People & Blogs Compilation 2024,Channel_4726,10,2024-01-22T17:00:00.000Z,review|live|trending,103030,2132,370,346,https://i.ytimg.com/vi/3aG0Jdz4ZV_/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
QD2Vs3oWLp9,24.25.03,Official Entertainment Highlights,Channel_2379,8,2024-03-21T00:00:00.000Z,live|vlog|trending,4136,286,22,41,https://i.ytimg.com/vi/boBwkFlu3tz/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
uSOx05EmXJ8,24.04.08,Entertainment Compilation 2024,Channel_4192,17,2024-08-02T11:00:00.000Z,vlog|official|2024,142552,10075,332,1011,https://i.ytimg.com/vi/oR6Bed_nRv0/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
WhuZScs5CCw,25.08.01,Official Entertainment Highlights,Channel_3296,17,2025-01-07T14:00:00.000Z,trending|official|music,29631,2006,156,461,https://i.ytimg.com/vi/5FllSNzrbE1/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
kiFw5XYYDa_,24.23.02,Behind the Scenes: People & Blogs,Channel_783,3,2024-02-20T12:00:00.000Z,trending|official|review,2933,79,16,2,https://i.ytimg.com/vi/t6tjOj9Z-jY/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
qbsAjgJFy-v,25.28.01,Behind the Scenes: Entertainment,Channel_4788,6,2025-01-26T08:00:00.000Z,vlog|live|review,22241,1281,42,28,https://i.ytimg.com/vi/ND67EJ7gVdT/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
YBRcK9-OC7H,24.04.06,Top 10 Entertainment Moments This Week,Channel_1562,6,2024-06-04T13:00:00.000Z,vlog|official|live,196981,4421,1054,3902,https://i.ytimg.com/vi/DfQx6KJJXLd/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
yxBZxMaohVt,24.15.05,Why This Film & Animation Video Went Viral,Channel_802,14,2024-05-15T17:00:00.000Z,2024|trending|vlog,116124,4500,870,1071,https://i.ytimg.com/vi/LYOwcbtwY0I/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
NF9IVaDlAH6,24.19.10,Reacting to Film & Animation Trends,Channel_802,14,2024-10-18T15:00:00.000Z,music|review|trending,16749,695,106,8,https://i.ytimg.com/vi/BQC4l2itv5g/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
PqqUgKnm-P2,24.21.08,Top 10 Entertainment Moments This Week,Channel_2155,6,2024-08-20T00:00:00.000Z,2024|music|official,50555,2449,269,596,https://i.ytimg.com/vi/gmHUNmMorKu/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
hci6rs5DDqv,24.04.12,Top 10 Entertainment Moments This Week,Channel_1277,8,2024-12-03T05:00:00.000Z,live|official|trending,122443,2407,836,1672,https://i.ytimg.com/vi/PKJuHR-dpxn/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
1CTcEui93D8,24.25.01,Entertainment Compilation 2024,Channel_3645,6,2024-01-23T12:00:00.000Z,vlog|review|music,121689,3113,1190,636,https://i.ytimg.com/vi/vaBCrGFnRCT/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
DGfWr_xh2Il,24.05.01,Top 10 Gaming Moments This Week,Channel_3917,15,2024-01-02T10:00:00.000Z,music|trending|live,50931,3707,147,477,https://i.ytimg.com/vi/WUAggP4aMZK/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
HtmW5oDs-0u,24.21.09,Behind the Scenes: Entertainment,Channel_3882,17,2024-09-20T22:00:00.000Z,live|2024|official,689831,55105,6241,2686,https://i.ytimg.com/vi/tMhTcaoQfPj/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
P5y_N4XdipF,24.22.05,Behind the Scenes: Film & Animation,Channel_2785,14,2024-05-20T20:00:00.000Z,live|review|trending,3413,153,15,40,https://i.ytimg.com/vi/MXISMwNO_90/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
fxbgE74wYGa,24.13.08,Why This Film & Animation Video Went Viral,Channel_3419,7,2024-08-13T17:00:00.000Z,2024|official|trending,69571,3870,196,737,https://i.ytimg.com/vi/w4qAdcgIGaE/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
43GXzIkHTri,24.08.09,Official Film & Animation Highlights,Channel_4485,7,2024-09-04T07:00:00.000Z,trending|review|music,1732,36,13,20,https://i.ytimg.com/vi/qcuap7FjS-c/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
P-L5nMkM3M3,24.25.08,Official Entertainment Highlights,Channel_4142,17,2024-08-21T04:00:00.000Z,trending|official|2024,119637,7165,1012,513,https://i.ytimg.com/vi/iXW3vTWYtcD/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
Tzco_mRYPsO,24.25.02,Behind the Scenes: Entertainment,Channel_719,17,2024-02-25T21:00:00.000Z,music|review|vlog,88263,4907,399,1439,https://i.ytimg.com/vi/caolp8Csa3q/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
dbyTExCuUeb,25.12.01,Entertainment Compilation 2024,Channel_2453,8,2025-01-10T19:00:00.000Z,live|review|2024,14581,627,33,199,https://i.ytimg.com/vi/gQ61wsZYgOj/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
dPZBGkf3ZC1,24.05.11,Top 10 News & Politics Moments This Week,Channel_4149,2,2024-11-04T02:00:00.000Z,music|vlog|2024,18287,1402,82,129,https://i.ytimg.com/vi/cOp2YYLP0F_/default.jpg,False,False,False,Auto-generated sample description for News & Politics video.
xAYyhN3y5_P,24.29.01,Official People & Blogs Highlights,Channel_3800,10,2024-01-25T18:00:00.000Z,trending|2024|live,6009,461,11,57,https://i.ytimg.com/vi/Q4goZGyLMG_/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
RD1HpdmjzA-,24.28.12,Why This Entertainment Video Went Viral,Channel_2969,17,2024-12-25T19:00:00.000Z,official|live|2024,9064,681,62,60,https://i.ytimg.com/vi/n5mIn4cMOyR/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
oAsW2isTLfA,24.26.01,Official Science & Technology Highlights,Channel_4153,12,2024-01-22T10:00:00.000Z,music|2024|live,14271,390,32,200,https://i.ytimg.com/vi/UGxwbFYBBil/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
oOv_5T-Nv63,24.28.03,People & Blogs Compilation 2024,Channel_1878,3,2024-03-25T09:00:00.000Z,official|vlog|2024,6268,189,17,75,https://i.ytimg.com/vi/Qf9Hg-BKSfs/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
lh2lOatB-Fg,24.26.04,Official Travel & Events Highlights,Channel_3620,5,2024-04-26T21:00:00.000Z,live|review|2024,5253,176,16,74,https://i.ytimg.com/vi/M6U65buOoWw/default.jpg,False,False,False,Auto-generated sample description for Travel & Events video.
P7BZVti6OG8,24.23.05,Reacting to Entertainment Trends,Channel_4216,6,2024-05-23T03:00:00.000Z,live|2024|official,62559,2094,519,593,https://i.ytimg.com/vi/dwVKervSn9y/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
gsgaUAF0HGA,24.26.10,Official Entertainment Highlights,Channel_3945,8,2024-10-23T01:00:00.000Z,official|trending|2024,126995,9462,631,1615,https://i.ytimg.com/vi/Lp1IaRS7d4v/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
8tqVqpvHHE7,24.18.10,Reacting to Education Trends,Channel_3278,4,2024-10-15T12:00:00.000Z,vlog|trending|music,4036,230,17,73,https://i.ytimg.com/vi/sAqoJGxpQ4-/default.jpg,False,False,False,Auto-generated sample description for Education video.
m1Avl-fRnzX,24.04.09,Top 10 Entertainment Moments This Week,Channel_2022,8,2024-09-01T03:00:00.000Z,trending|2024|review,19221,393,179,16,https://i.ytimg.com/vi/N7WER5rwPA7/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
iZOu9eq6jh-,24.12.01,Entertainment Compilation 2024,Channel_2001,6,2024-01-08T17:00:00.000Z,trending|2024|official,91966,5995,54,1786,https://i.ytimg.com/vi/CNIXJOfSEZJ/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
fgT21uF9rAK,24.05.08,Reacting to Entertainment Trends,Channel_114,6,2024-08-02T04:00:00.000Z,vlog|official|2024,14460,198,88,257,https://i.ytimg.com/vi/-vOUPs3APC2/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
X0hfRi1U2Lj,24.20.06,Behind the Scenes: Entertainment,Channel_3288,17,2024-06-18T08:00:00.000Z,music|review|vlog,962474,57911,5017,17442,https://i.ytimg.com/vi/Z6AVOKm-H8X/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
YtP6mrijelW,25.13.01,Why This Entertainment Video Went Viral,Channel_4920,8,2025-01-09T06:00:00.000Z,review|music|2024,20215,1083,39,105,https://i.ytimg.com/vi/vw3eG2s5PBo/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
l8UwQdWrut2,24.18.04,Top 10 Entertainment Moments This Week,Channel_1170,17,2024-04-15T15:00:00.000Z,official|music|vlog,266616,6035,1974,4749,https://i.ytimg.com/vi/thPXTGVF8gs/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
M6Rt59KSqqU,24.02.04,Top 10 Entertainment Moments This Week,Channel_733,8,2024-04-01T07:00:00.000Z,music|review|2024,6234,397,11,49,https://i.ytimg.com/vi/DCeWqo_bx8O/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
jVXyLdlImPt,24.29.08,Behind the Scenes: Entertainment,Channel_1557,8,2024-08-29T04:00:00.000Z,vlog|trending|2024,21549,1172,136,289,https://i.ytimg.com/vi/DvnKnKGYPhu/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
eIQdYMRqlGg,24.26.04,Top 10 Entertainment Moments This Week,Channel_1918,6,2024-04-23T18:00:00.000Z,review|2024|vlog,194380,9403,819,3628,https://i.ytimg.com/vi/Ky3UjkK0O-x/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
MJNs5ddncll,24.02.10,Why This Gaming Video Went Viral,Channel_1146,13,2024-10-02T08:00:00.000Z,official|live|vlog,7156,546,60,137,https://i.ytimg.com/vi/wDWoh9etvzj/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
bXmTcqqOHda,24.19.09,Behind the Scenes: Entertainment,Channel_2026,8,2024-09-19T12:00:00.000Z,live|music|2024,362308,19656,2799,2756,https://i.ytimg.com/vi/eDZb89knzFw/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
cC0TCOtoOB7,24.14.08,Why This People & Blogs Video Went Viral,Channel_4396,10,2024-08-11T19:00:00.000Z,trending|live|music,8120,495,62,65,https://i.ytimg.com/vi/UHZEu9hC-G8/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
d87RpOrf4sz,24.06.10,Top 10 Entertainment Moments This Week,Channel_3107,6,2024-10-02T18:00:00.000Z,music|trending|review,237600,12143,2155,4653,https://i.ytimg.com/vi/dBn83GJHpXY/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
Bk9489yWeOK,24.17.02,Why This Entertainment Video Went Viral,Channel_404,6,2024-02-14T18:00:00.000Z,music|official|vlog,76385,4708,129,233,https://i.ytimg.com/vi/j13x3HYcl87/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
